token,official_count,short_count,pooled_count,official_normalized_rate,short_normalized_rate,log_odds_delta,variance,z_score,direction,short_rank,official_rank
simplifying,43,18,61,2.2814297454932476e-05,3.1590308795268477e-05,0.08608241281146789,0.022274173573369371,0.57678456712724335,short,2076,3540
single,211,38,249,0.00011194922704629658,6.6690651901122331e-05,-0.11073208055106676,0.0056587947525043054,-1.4720124693646655,official,3845,1771
single-employer,25,7,32,1.3264126427286324e-05,1.2285120087048851e-05,-0.018466557070226486,0.04318544639316256,-0.088862233746682839,official,2559,3060
single-family,37,0,37,1.963090711238376e-05,0,-0.33212869491431007,0.040541101644238832,-1.6495239516689466,official,4093,1535
sioux,59,36,95,3.1303338368395723e-05,6.3180617590536954e-05,0.19927585174032814,0.01412765539799043,1.6765620350244383,short,1323,4293
site,432,209,641,0.00022920410466350767,0.00036679858545617285,0.12807969931603225,0.0021089982831182358,2.7889593623678466,short,749,4867
sites,344,24,368,0.00018251437963945981,4.2120411727024629e-05,-0.23582723752143586,0.0039560759665889312,-3.749398941357271,official,5165,451
siting,53,20,73,2.8119948025847007e-05,3.5100343105853861e-05,0.057342604872632208,0.018689757221133512,0.41944554645451471,short,2226,3390
situated,31,0,31,1.644751676983504e-05,0,-0.33212791339143699,0.048387657876598558,-1.5098648555654945,official,3918,1716
situations,51,1,52,2.7058817911664101e-05,1.7550171552926931e-06,-0.30341998174834117,0.028577223499367293,-1.7948748085602848,official,4243,1373
size,133,16,149,7.0565152593163243e-05,2.8080274484683089e-05,-0.17494872244755832,0.0096072664801264227,-1.7848875362202028,official,4238,1378
ski,18,12,30,9.5501710276461537e-06,2.1060205863512314e-05,0.22749473802775988,0.044643418245721274,1.0766948500178013,short,1724,3896
skies,3,31,34,1.5916951712743589e-06,5.4405531814073483e-05,0.924505627880567,0.042412203516436979,4.4891502457466528,short,337,5280
skill,36,11,47,1.9100342055292307e-05,1.9305188708219622e-05,0.0026257580168813632,0.029290133187901381,0.015342425633272906,short,2485,3131
skilled,161,40,201,8.5420974191723932e-05,7.0200686211707722e-05,-0.045827710145047718,0.0069123696738868975,-0.55120694321646679,official,2919,2696
skills,223,101,324,0.00011831600773139401,0.00017725673268456199,0.1086781429775403,0.0041816559126168851,1.6806143282270412,short,1316,4301
skin,36,6,42,1.9100342055292307e-05,1.0530102931756157e-05,-0.12448661477829326,0.033654407258959518,-0.67858098245232412,official,3028,2591
slaughter,47,21,68,2.493655768329829e-05,3.685536026114655e-05,0.10473047241760014,0.019932168341653841,0.74181530492651526,short,1963,3655
slavery,51,15,66,2.7058817911664101e-05,2.6325257329390394e-05,-0.0067016552369967286,0.020893248670146799,-0.046363807651148871,official,2528,3088
slope,29,2,31,1.5386386655652135e-05,3.5100343105853862e-06,-0.23681661138218857,0.046970258072214423,-1.0926993614999132,official,3372,2244
sludge,91,27,118,4.8281420195322223e-05,4.7385463192902708e-05,-0.0045774245289234017,0.011681801842029469,-0.04235125408775741,official,2525,3090
small,3246,1907,5153,0.0017222141753188563,0.0033468177151431654,0.1877553883622225,0.00026126716884907381,11.615823115390162,short,59,5557
smaller,41,9,50,2.1753167340749571e-05,1.5795154397634238e-05,-0.072300220317005781,0.02793872463839029,-0.43255001562116352,official,2817,2801
smart,50,65,115,2.6528252854572649e-05,0.00011407611509402505,0.44805617545215704,0.011616722740327825,4.15710175904736,short,402,5214
smarter,1,35,36,5.3056505709145302e-07,6.1425600435244251e-05,1.0128002189531298,0.041112095174731113,4.9950401281687205,short,276,5340
smith,31,43,74,1.644751676983504e-05,7.5465737677585801e-05,0.46925137866674227,0.018071379184909378,3.4906789570629293,short,530,5086
smithsonian,83,32,115,4.4036899738590594e-05,5.6160548969366179e-05,0.063191837479859458,0.0118537872612511,0.58040670318297938,short,2074,3542
smoke,30,19,49,1.5916951712743588e-05,3.3345325950561165e-05,0.21108743632740001,0.027364671308395545,1.2760487528532685,short,1591,4026
smokeless,25,10,35,1.3264126427286324e-05,1.755017155292693e-05,0.073342284737375252,0.03888944999271831,0.37191058095912383,short,2252,3367
smoking,72,61,133,3.8200684110584615e-05,0.00010705604647285428,0.30588838939226193,0.010033249083566963,3.0538112855814381,short,663,4954
smoky,14,18,32,7.4279107992803412e-06,3.1590308795268477e-05,0.44441084571028355,0.041739691538415169,2.1752542787778482,short,1021,4595
smuggling,91,39,130,4.8281420195322223e-05,6.8445669056415033e-05,0.092764268840575426,0.010442607767079365,0.9077708713256929,short,1838,3778
snake,21,14,35,1.1141866198920512e-05,2.4570240174097702e-05,0.22749520898040032,0.038265867226503283,1.162964545161965,short,1655,3963
social,8076,1295,9371,0.0042848434010705743,0.0022727472161040373,-0.13157912470075317,0.00015163550005705813,-10.6852957982869,official,5558,58
socially,29,2,31,1.5386386655652135e-05,3.5100343105853862e-06,-0.23681661138218857,0.046970258072214423,-1.0926993614999132,official,3373,2245
society,63,32,95,3.3425598596761534e-05,5.6160548969366179e-05,0.14262093991198199,0.01420369079008162,1.1966928317872751,short,1638,3979
sodium,30,3,33,1.5916951712743588e-05,5.2650514658780786e-06,-0.19859509796536301,0.043651354753798416,-0.95053838827845882,official,3233,2385
soft,71,40,111,3.7670119053493162e-05,7.0200686211707722e-05,0.17430444112741483,0.012117583172695134,1.58343575747659,short,1386,4230
software,73,26,99,3.8731249167676067e-05,4.563044603761002e-05,0.041844259243406512,0.013814514606896458,0.35601481357768044,short,2263,3353
soil,83,29,112,4.4036899738590594e-05,5.0895497503488099e-05,0.036785320610675853,0.012220964831260726,0.3327528611633529,short,2279,3337
solar,418,258,676,0.00022177619386422735,0.00045279442606551481,0.20296048962442548,0.0019853018499927308,4.5551032788290442,short,330,5286
sold,187,1,188,9.9215665676101702e-05,1.7550171552926931e-06,-0.32417963367671376,0.0079582330939760061,-3.6339370471995114,official,5130,486
soldier,6,20,26,3.1833903425487179e-06,3.5100343105853861e-05,0.72393663416189291,0.052989691537234339,3.1448856478898679,short,633,4985
soldiers,52,57,109,2.7589382968755554e-05,0.0001000359778516835,0.39162451434048329,0.012235837632188776,3.5404055807164916,short,522,5094
sole,51,19,70,2.7058817911664101e-05,3.3345325950561165e-05,0.053870672454447543,0.019500978977976813,0.38576621480960227,short,2241,3375
solely,71,0,71,3.7670119053493162e-05,0,-0.33213312361403702,0.021127321674407271,-2.2850197995551476,official,4642,978
solicitation,57,13,70,3.0242208254212821e-05,2.281522301880501e-05,-0.064324997013208929,0.019922769630658168,-0.45572716639394339,official,2829,2787
solicitations,102,1,103,5.4117635823328202e-05,1.7550171552926931e-06,-0.31760863023003516,0.014493994513853407,-2.6381424885546174,official,4817,799
solid,623,122,745,0.0003305420305679752,0.00021411209294570856,-0.095071407829678378,0.0018849579527423631,-2.1897729746505235,official,4580,1036
solution,23,8,31,1.2202996313103419e-05,1.4040137242341545e-05,0.035601355554920389,0.044160105262398948,0.1694148534701814,short,2387,3229
solutions,41,32,73,2.1753167340749571e-05,5.6160548969366179e-05,0.27879365378892196,0.018296300461628195,2.0611103390267895,short,1082,4534
solvency,103,55,158,5.4648200880419655e-05,9.6525943541098119e-05,0.1578053447518375,0.0085268144381454632,1.7089458524059682,short,1306,4310
sought,26,0,26,1.3794691484377777e-05,0,-0.33212726212521027,0.057692868793634985,-1.3827493339984507,official,3709,1923
sound,237,100,337,0.00012574391853067436,0.0001755017155292693,0.088339320663147092,0.0040310509721898421,1.3913772891466858,short,1501,4115
soundness,51,27,78,2.7058817911664101e-05,4.7385463192902708e-05,0.15517624099480543,0.017276308622359557,1.1805917674201625,short,1645,3972
source,242,66,308,0.00012839674381613162,0.00011583113224931773,-0.024642260997469023,0.004492539775454699,-0.36765001465967184,official,2766,2850
sources,375,9,384,0.00019896189640929485,1.5795154397634238e-05,-0.29721383366025655,0.003862613497749412,-4.7822072406276979,official,5319,297
south,269,98,367,0.00014272200035760085,0.00017199168121868392,0.047869333822191606,0.0037234258587827656,0.78448750073649176,short,1928,3688
southeast,46,53,99,2.4405992626206838e-05,9.3015909230512728e-05,0.408186927400914,0.01347606021260148,3.5162327975949981,short,525,5091
southern,106,108,214,5.6239896051694013e-05,0.00018954185277161083,0.36728658244960677,0.0062311512100375298,4.652869993552847,short,314,5302
southwest,41,38,79,2.1753167340749571e-05,6.6690651901122331e-05,0.33571652922245043,0.016880902995229829,2.5838951539546979,short,836,4781
sovereign,55,4,59,2.9181078140029912e-05,7.0200686211707723e-06,-0.23204585753873985,0.024645506806242532,-1.4781038328774339,official,3854,1762
sovereignty,43,81,124,2.2814297454932476e-05,0.00014215638957870813,0.56606877097152974,0.010866633859589579,5.4302731931406489,short,223,5393
soviet,111,31,142,5.8892721337151277e-05,5.4405531814073483e-05,-0.01907569089195249,0.0097334771188443813,-0.19335093218580096,official,2643,2973
space,586,298,884,0.00031091112345559143,0.00052299511227722252,0.1430209074250488,0.0015268571005987305,3.6601622089639814,short,501,5115
special,1382,327,1709,0.00073324090890038802,0.00057389060978071059,-0.056523406076085969,0.00081524051476689204,-1.9796364748252053,official,4424,1192
specialists,56,7,63,2.9711643197121365e-05,1.2285120087048851e-05,-0.1696092242920475,0.022689636739948227,-1.125993015108071,official,3405,2211
specialized,282,0,282,0.00014961934609978973,0,-0.33216061026878485,0.0053197100926826177,-4.5541166142713836,official,5300,317
specially,42,2,44,2.2283732397841024e-05,3.5100343105853862e-06,-0.26468720368962728,0.033367598516846363,-1.4490069553952032,official,3812,1806
specialty,52,20,72,2.7589382968755554e-05,3.5100343105853861e-05,0.062532160368329315,0.018934642458790573,0.45443824985128289,short,2193,3423
species,607,218,825,0.00032205298965451196,0.00038259373985380704,0.044067279839032025,0.001657658079064482,1.0823526034804702,short,1719,3897
specific,194,1,195,0.00010292962107574188,1.7550171552926931e-06,-0.32446621904273165,0.0076732960415431895,-3.7040642484385606,official,5149,467
specifically,101,0,101,5.358707076623675e-05,0,-0.33213703138924977,0.014852046266008497,-2.7253617284605243,official,4854,761
specified,182,1,183,9.6562840390644446e-05,1.7550171552926931e-06,-0.32396156739335957,0.008175069771319099,-3.5830078326397685,official,5118,498
specify,97,0,97,5.1464810537870939e-05,0,-0.33213651034719405,0.015464478642404612,-2.6708467952922503,official,4833,784
spectrum,154,69,223,8.1707018792083756e-05,0.00012109618371519581,0.10554159047124756,0.0060777385758185795,1.3537941300879666,short,1530,4086
speculation,37,15,52,1.963090711238376e-05,2.6325257329390394e-05,0.077081198091338621,0.026161889298282989,0.47655595909472337,short,2181,3438
speech,42,56,98,2.2283732397841024e-05,9.8280960696390808e-05,0.4563521423883099,0.013636924756359258,3.9078858695873215,short,444,5172
speed,40,15,55,2.1222602283658118e-05,2.6325257329390394e-05,0.055642908123560986,0.024812591183609477,0.35324315892818353,short,2268,3350
speedy,19,21,40,1.0080736084737606e-05,3.685536026114655e-05,0.39436629835403991,0.033343156270849314,2.159714977544597,short,1025,4591
spending,585,315,900,0.00031038055839849999,0.00055283040391719833,0.16041215154031629,0.0014970072483901052,4.1459619527723328,short,404,5212
spent,179,25,204,9.4971145219370081e-05,4.3875428882317324e-05,-0.15330222534689675,0.0069783394256181675,-1.8351535760106659,official,4291,1325
spill,101,78,179,5.358707076623675e-05,0.00013689133811283007,0.27533023889384012,0.0074630402937796835,3.1871024074188945,short,615,5001
spills,56,1,57,2.9711643197121365e-05,1.7550171552926931e-06,-0.30592836651529964,0.026091497940534208,-1.8939575521654457,official,4353,1264
spirits,33,20,53,1.7508646884017949e-05,3.5100343105853861e-05,0.19713976861556404,0.025327098222002013,1.2387438894132374,short,1610,4007
spokane,31,31,62,1.644751676983504e-05,5.4405531814073483e-05,0.3610326236690895,0.021505937454915983,2.4618821429907438,short,886,4730
sponsor,51,4,55,2.7058817911664101e-05,7.0200686211707723e-06,-0.22488326472084097,0.02638367591432688,-1.3844889238001639,official,3713,1903
sponsored,30,5,35,1.5916951712743588e-05,8.7750857764634652e-06,-0.12448626411098829,0.040385176488163692,-0.6194559676914595,official,2962,2656
sponsors,73,12,85,3.8731249167676067e-05,2.1060205863512314e-05,-0.12686508782197592,0.016638953389285522,-0.98351077410162269,official,3276,2340
sport,52,14,66,2.7589382968755554e-05,2.4570240174097702e-05,-0.027635426014228415,0.020975137381922793,-0.19081554708028925,official,2639,2978
sporting,27,1,28,1.432525654146923e-05,1.7550171552926931e-06,-0.27901713621565527,0.052665137904322437,-1.2158199463805444,official,3490,2132
sports,198,155,353,0.00010505188130410769,0.00027202765907036739,0.27981094092794834,0.0037839471502120556,4.5487509665259003,short,331,5285
spousal,22,5,27,1.1672431256011964e-05,8.7750857764634652e-06,-0.065061801620785786,0.051658724367130059,-0.28625576791306351,official,2705,2914
spouse,197,47,244,0.00010452131624701623,8.2485806298756569e-05,-0.054703713408850163,0.0057045609639465276,-0.72427866984939937,official,3064,2552
spouses,388,62,450,0.00020585924215148376,0.00010881106362814697,-0.13169399948614924,0.0031470036186546022,-2.3475635949971765,official,4675,941
spread,84,1,85,4.4567464795682047e-05,1.7550171552926931e-06,-0.3145386242264685,0.017545627854158762,-2.3745948744601773,official,4696,920
sprinkler,44,16,60,2.3344862512023929e-05,2.8080274484683089e-05,0.047366908664219665,0.02277384046178221,0.31387512960500724,short,2301,3315
squad,19,11,30,1.0080736084737606e-05,1.9305188708219622e-05,0.18277733814312747,0.044798968270553054,0.86355169733099124,short,1873,3745
ssi,38,45,83,2.0161472169475213e-05,7.8975771988171179e-05,0.41727746233937602,0.016077523926061113,3.2909050059836957,short,589,5027
st,51,21,72,2.7058817911664101e-05,3.685536026114655e-05,0.081440847817559003,0.018883330585279259,0.59265641274957304,short,2061,3557
stability,279,147,426,0.00014802765092851539,0.00025798752182802588,0.15373821807151167,0.0031642016102182502,2.7330637969576439,short,776,4840
stabilization,235,270,505,0.00012468278841649145,0.00047385463192902713,0.40732188586878593,0.0026422351517757718,7.9241376825391594,short,113,5503
stabilize,136,3,139,7.2156847764437608e-05,5.2650514658780786e-06,-0.29993715749913186,0.010679178283344037,-2.9024273171559627,official,4936,680
stable,100,15,115,5.3056505709145297e-05,2.6325257329390394e-05,-0.1420868353475786,0.012344031604360203,-1.2788668470008471,official,3558,2059
staff,167,15,182,8.8604364534272648e-05,2.6325257329390394e-05,-0.21086017871972551,0.0079420327806714545,-2.3660762303693992,official,4693,923
staffing,57,41,98,3.0242208254212821e-05,7.195570336700041e-05,0.25208236200182021,0.013646418626694558,2.1579089415703483,short,1026,4590
stafford,176,7,183,9.3379450048095716e-05,1.2285120087048851e-05,-0.27529492093527708,0.0080492343506346434,-3.0684631562755715,official,4992,624
stage,30,7,37,1.5916951712743588e-05,1.2285120087048851e-05,-0.059480572099802842,0.037653206965692937,-0.30653082304301343,official,2719,2899
stalking,63,17,80,3.3425598596761534e-05,2.9835291639975781e-05,-0.027111228204873328,0.017302846457445228,-0.20610589599396728,official,2649,2967
stamp,401,279,680,0.00021275658789367263,0.00048964978632666132,0.24134055696945289,0.0019683835057979033,5.4397063015987337,short,221,5395
stamps,92,5,97,4.8811985252413675e-05,8.7750857764634652e-06,-0.25576072597875843,0.015095487976545275,-2.0816623035575148,official,4494,1122
stand,9,23,32,4.7750855138230768e-06,4.036539457173194e-05,0.65479316081826155,0.042572623188170886,3.1735031171312342,short,618,4998
standard,456,72,528,0.00024193766603370257,0.00012636123518107391,-0.1337013161612024,0.0026834880428697021,-2.5809871971243741,official,4796,820
standardization,15,31,46,7.9584758563717939e-06,5.4405531814073483e-05,0.59396626533653851,0.029381016717344954,3.4652005090614515,short,544,5072
standardized,34,5,39,1.8039211941109402e-05,8.7750857764634652e-06,-0.1452487765715933,0.036426463968669526,-0.76103385240444188,official,3083,2531
standards,2705,465,3170,0.0014351784794323804,0.00081608297721110228,-0.11922582249668157,0.00044587773567478732,-5.6462802937764565,official,5398,218
standby,25,25,50,1.3264126427286324e-05,4.3875428882317324e-05,0.36103082001342379,0.026667227774572668,2.2108299666103113,short,997,4619
standing,44,14,58,2.3344862512023929e-05,2.4570240174097702e-05,0.012716911538792175,0.023693371566528277,0.082616771129392141,short,2440,3177
star,52,58,110,2.7589382968755554e-05,0.0001017909950069762,0.39740916601263443,0.012125781581248586,3.6089678155368707,short,505,5111
star-spangled,13,17,30,6.8973457421888885e-06,2.9835291639975781e-05,0.44997642218380207,0.044532970801314471,2.1323030311675448,short,1039,4578
start,175,137,312,9.284888499100427e-05,0.00024043735027509894,0.27981830637883931,0.0042811207532382836,4.2765877223711781,short,380,5236
start-up,35,19,54,1.8569776998200855e-05,3.3345325950561165e-05,0.16285000377696157,0.024935146301596926,1.0312923889663124,short,1754,3862
startup,23,30,53,1.2202996313103419e-05,5.2650514658780788e-05,0.44914050231647451,0.025206648616760214,2.828946059622198,short,737,4879
stat,54,3,57,2.8650513082938459e-05,5.2650514658780786e-06,-0.25416807522336882,0.025676236783853605,-1.5861903889310476,official,4011,1605
state,7524,865,8389,0.0039919714895560923,0.0015180898393281795,-0.1816665614102444,0.00017146603935686117,-13.87349678196332,official,5584,32
state's,74,4,78,3.926181422476752e-05,7.0200686211707723e-06,-0.25614588399143834,0.01877463043240132,-1.8693976100494805,official,4331,1285
statement,154,27,181,8.1707018792083756e-05,4.7385463192902708e-05,-0.11557757348221109,0.0077933280708149116,-1.3092183776370607,official,3589,2027
statements,276,12,288,0.00014643595575724103,2.1060205863512314e-05,-0.27027925433114675,0.0051069441372040827,-3.78209260534185,official,5171,445
states,26413,963,27376,0.014013814852956547,0.0016900815205468634,-0.28286541947081911,5.4445337660300007e-05,-38.335356828826178,official,5610,6
states-flag,33,4,37,1.7508646884017949e-05,7.0200686211707723e-06,-0.1739024452841722,0.038676519292076487,-0.88426410785846654,official,3185,2432
states-israel,6,28,34,3.1833903425487179e-06,4.9140480348195404e-05,0.79928951824617656,0.041129593362690411,3.9411858043864276,short,439,5177
states-mexico,44,45,89,2.3344862512023929e-05,7.8975771988171179e-05,0.36852763424881374,0.014982044677082477,3.0108180800277902,short,674,4942
statewide,50,2,52,2.6528252854572649e-05,3.5100343105853862e-06,-0.27497111268380614,0.028323001194189928,-1.6338697633692534,official,4071,1546
station,364,59,423,0.00019312568078128889,0.00010354601216226889,-0.12928282436858574,0.0033458980174059321,-2.235035787815097,official,4604,1012
stations,201,4,205,0.00010664357647538204,7.0200686211707723e-06,-0.30302006157869954,0.0072483043225449158,-3.5592063911360992,official,5109,507
statistical,77,22,99,4.0853509396041878e-05,3.8610377416439245e-05,-0.013670695160499235,0.013946842110035003,-0.11575843774941111,official,2572,3044
statistics,120,68,188,6.3667806850974351e-05,0.00011934116655990313,0.17611463499861735,0.0071535643868246117,2.0822563817779174,short,1072,4544
statue,21,11,32,1.1141866198920512e-05,1.9305188708219622e-05,0.15193351118862353,0.042124299585029258,0.74026502021709772,short,1968,3650
status,758,112,870,0.00040216831327532138,0.00019656192139278162,-0.14454342594546166,0.0016331418427584161,-3.5767319245765528,official,5113,503
statute,98,12,110,5.1995375594962392e-05,2.1060205863512314e-05,-0.17250132471077428,0.01300497473927608,-1.5126473053946248,official,3925,1691
statutes,201,7,208,0.00010664357647538204,1.2285120087048851e-05,-0.28207698924652291,0.0070967117067116921,-3.3484134520979962,official,5052,567
statutory,217,6,223,0.0001151326173888453,1.0530102931756157e-05,-0.29205509989888689,0.006640100643931837,-3.584078088508833,official,5119,497
stay,74,21,95,3.926181422476752e-05,3.685536026114655e-05,-0.015285809630944058,0.014538410535867033,-0.12677393839021825,official,2584,3032
steam,50,14,64,2.6528252854572649e-05,2.4570240174097702e-05,-0.018466797419367964,0.02159300375537947,-0.12567099535943677,official,2583,3035
steel,161,116,277,8.5420974191723932e-05,0.0002035819900139524,0.25264301758833518,0.0048281954468750513,3.6359246871011237,short,503,5113
steelhead,21,8,29,1.1141866198920512e-05,1.4040137242341545e-05,0.059918923708977445,0.047027588129450723,0.27630430450718901,short,2321,3301
stem,169,142,311,8.9665494648455554e-05,0.00024921243605156238,0.30316849940621182,0.0042914000228470488,4.6279064833793466,short,321,5295
step,15,27,42,7.9584758563717939e-06,4.7385463192902708e-05,0.55208822098589572,0.032037174378605267,3.0844758824962333,short,654,4962
stephanie,10,18,28,5.3056505709145295e-06,3.1590308795268477e-05,0.55208499453202187,0.048055481011237196,2.5184566454516482,short,864,4752
steps,67,10,77,3.5547858825127351e-05,1.755017155292693e-05,-0.14288629439711187,0.018439258430890202,-1.0522497902779808,official,3333,2284
stevenson-wydler,35,0,35,1.8569776998200855e-05,0,-0.33212843440627182,0.042857703960410054,-1.6043222548468057,official,4038,1594
stewardship,83,106,189,4.4036899738590594e-05,0.00018603181846102546,0.44223145665287333,0.0070668622391336904,5.260612575153969,short,242,5374
stewart,40,20,60,2.1222602283658118e-05,3.5100343105853861e-05,0.13788316064372275,0.022500561109780381,0.91920960930734286,short,1833,3783
stimulate,239,3,242,0.00012680504864485726,5.2650514658780786e-06,-0.3136155947330348,0.0061611958801209791,-3.9954448643817009,official,5211,405
stimulus,33,68,101,1.7508646884017949e-05,0.00011934116655990313,0.59310722026241969,0.013380407451794838,5.1274158523402606,short,260,5356
stock,294,103,397,0.00015598612678488716,0.00018076676699514739,0.037497664107165818,0.003447739189992801,0.63861190698519066,short,2027,3589
stockpile,45,11,56,2.3875427569115385e-05,1.9305188708219622e-05,-0.049405714462444905,0.024826924341750427,-0.31355643905922137,official,2720,2895
stocks,67,7,74,3.5547858825127351e-05,1.2285120087048851e-05,-0.19329314175007184,0.019438438705973168,-1.386391079496704,official,3717,1902
stockyards,33,3,36,1.7508646884017949e-05,5.2650514658780786e-06,-0.20952455925720592,0.040134340367865458,-1.0458679898033263,official,3326,2292
stolen,91,20,111,4.8281420195322223e-05,3.5100343105853861e-05,-0.072050305237487677,0.012584643956538214,-0.64226663054715127,official,2992,2625
stop,63,432,495,3.3425598596761534e-05,0.00075816741108644334,0.86879586632792893,0.0028714245736427861,16.213211181001814,short,26,5590
stopping,2,37,39,1.061130114182906e-06,6.4935634745829642e-05,0.97820025961048174,0.037548699745490792,5.0481275827853596,short,270,5346
stops,15,11,26,7.9584758563717939e-06,1.9305188708219622e-05,0.25837193649265267,0.051417832031411786,1.1394321247672381,short,1678,3940
storage,346,112,458,0.00018357550975364273,0.00019656192139278162,0.0170635853035499,0.0029987282601968328,0.31160307276163107,short,2302,3314
store,55,11,66,2.9181078140029912e-05,1.9305188708219622e-05,-0.090964243297460001,0.021252036907498023,-0.62397965605978012,official,2966,2650
stored,39,5,44,2.0692037226566665e-05,8.7750857764634652e-06,-0.16599993029497284,0.032456917141878698,-0.92141286622449203,official,3215,2401
stores,24,5,29,1.2733561370194872e-05,8.7750857764634652e-06,-0.082909055750079119,0.048280250336439269,-0.37732641761209551,official,2781,2838
storm,68,38,106,3.6078423882218804e-05,6.6690651901122331e-05,0.17178882077358537,0.012692132001934047,1.5248517004735795,short,1405,4211
storms,23,5,28,1.2202996313103419e-05,8.7750857764634652e-06,-0.074295607819795606,0.04991143454232469,-0.33255471817857624,official,2738,2882
stormwater,26,16,42,1.3794691484377777e-05,2.8080274484683089e-05,0.20196211742766579,0.031947822768961597,1.1299241268149443,short,1688,3930
straits,31,8,39,1.644751676983504e-05,1.4040137242341545e-05,-0.037324926367279687,0.035562871134974298,-0.19792495351317399,official,2647,2970
strategic,295,130,425,0.00015651669184197863,0.00022815223018805009,0.10075779585061717,0.0031912518853448369,1.7836026799704623,short,1250,4366
strategies,126,8,134,6.6851197193523067e-05,1.4040137242341545e-05,-0.24384423390483434,0.01088896849233755,-2.3367869567332265,official,4668,948
strategy,202,72,274,0.0001071741415324735,0.00012636123518107391,0.042048936639709211,0.0049915749053753939,0.59516340700279613,short,2057,3559
streamline,150,4,154,7.9584758563717946e-05,7.0200686211707723e-06,-0.29342717865544188,0.0096191487374045082,-2.9917962795794244,official,4968,649
streamlined,10,19,29,5.3056505709145295e-06,3.3345325950561165e-05,0.56866955340120739,0.046474920077401123,2.63785337070671,short,809,4807
streamlining,29,57,86,1.5386386655652135e-05,0.0001000359778516835,0.57895658857073329,0.015689220284385196,4.622163675479416,short,323,5293
street,88,81,169,4.6689725024047858e-05,0.00014215638957870813,0.33343157605909646,0.0078916117203640876,3.7533915390871089,short,485,5131
streets,372,41,413,0.00019737020123802051,7.195570336700041e-05,-0.18659400831214157,0.0034770897091861517,-3.164388126331505,official,5012,604
strength,72,10,82,3.8200684110584615e-05,1.755017155292693e-05,-0.15414579012202445,0.017363632824858109,-1.1697993384200112,official,3435,2181
strengthen,1697,47,1744,0.00090036890188419571,8.2485806298756569e-05,-0.2921656229523224,0.00084952196038413387,-10.02401734055934,official,5547,69
strengthened,32,8,40,1.6978081826926497e-05,1.4040137242341545e-05,-0.044442524388797366,0.034722783327016928,-0.23850168643595571,official,2682,2935
strengthening,244,167,411,0.00012945787393031451,0.00029308786493387971,0.23600211499578982,0.0032573825571968799,4.1350571076624796,short,407,5209
strengths,139,0,139,7.3748542935711959e-05,0,-0.33214198137107331,0.010791928032159788,-3.1972327421887394,official,5018,598
stress,53,9,62,2.8119948025847007e-05,1.5795154397634238e-05,-0.12123197207749747,0.022780720325759587,-0.80321802093694583,official,3111,2505
strict,27,2,29,1.432525654146923e-05,3.5100343105853862e-06,-0.23034383637063449,0.050115768475358251,-1.0289384549959946,official,3312,2307
strike,44,21,65,2.3344862512023929e-05,3.685536026114655e-05,0.12402603583098504,0.020802780014264059,0.85990836675092719,short,1875,3742
striking,25,2,27,1.3264126427286324e-05,3.5100343105853862e-06,-0.22292697821005802,0.053714088953114164,-0.96187474524804439,official,3257,2367
strip,12,24,36,6.3667806850974358e-06,4.2120411727024629e-05,0.58417563371369319,0.037500561104832096,3.0166474321894734,short,671,4945
striped,21,16,37,1.1141866198920512e-05,2.8080274484683089e-05,0.27087636631770806,0.036109864943244571,1.4254703320963715,short,1486,4133
stroke,35,8,43,1.8569776998200855e-05,1.4040137242341545e-05,-0.063861001004482887,0.032428917063209078,-0.35462512240126687,official,2760,2858
strong,48,25,73,2.5467122740389743e-05,4.3875428882317324e-05,0.15020475730830007,0.018469105555434105,1.1052505920761628,short,1699,3918
stronger,37,28,65,1.963090711238376e-05,4.9140480348195404e-05,0.26865722945338355,0.020557170851978401,1.8737724923871439,short,1184,4433
structural,47,4,51,2.493655768329829e-05,7.0200686211707723e-06,-0.2166153869329559,0.028386460921412098,-1.2856823374676454,official,3563,2055
structure,437,20,457,0.00023185692994896496,3.5100343105853861e-05,-0.26721429056973456,0.0032155654867300804,-4.7122790571092157,official,5312,304
structured,18,9,27,9.5501710276461537e-06,1.5795154397634238e-05,0.13788128678364941,0.050000561102048827,0.61662040028677401,short,2043,3576
structures,167,11,178,8.8604364534272648e-05,1.9305188708219622e-05,-0.24079111070376413,0.0081901171503535562,-2.6606968353498712,official,4831,786
struggling,24,5,29,1.2733561370194872e-05,8.7750857764634652e-06,-0.082909055750079119,0.048280250336439269,-0.37732641761209551,official,2782,2839
student,790,655,1445,0.00041914639510224786,0.001149536236716714,0.2988988361402134,0.0009241792134801369,9.8320963521029157,short,81,5535
students,1099,194,1293,0.00058309099774350682,0.00034047332812678246,-0.11440545578371974,0.0010911165424308451,-3.4634678895250874,official,5090,526
studies,212,41,253,0.00011247979210338803,7.195570336700041e-05,-0.097444282690762662,0.0055524593311920729,-1.3077167000664007,official,3585,2031
study,1790,748,2538,0.00094971145219370078,0.0013127528321589344,0.085678000330183579,0.00053593665323473029,3.7009446657816625,short,493,5123
sub-saharan,55,6,61,2.9181078140029912e-05,1.0530102931756157e-05,-0.18787884554413203,0.023546623898709575,-1.2243724797827642,official,3503,2113
subchapter,61,9,70,3.2364468482578628e-05,1.5795154397634238e-05,-0.14473023353106562,0.020292376745678249,-1.0159978864071113,official,3306,2311
subcontracting,30,3,33,1.5916951712743588e-05,5.2650514658780786e-06,-0.19859509796536301,0.043651354753798416,-0.95053838827845882,official,3234,2386
